image_name,label
Tu1MnjiH.pngpert.png,2
1Qsk2Hve.pngpert.png,2
mJiNRgG6.pngpert.png,1
FmcgxeE8.pngpert.png,1
aRlOTw7q.pngpert.png,1
AQeMi9Oh.pngpert.png,1
JD1cMFnN.pngpert.png,2
yoafnV4Z.pngpert.png,1
uO5gAHJC.pngpert.png,1
ciPeqVZN.pngpert.png,2
i8tbBf0q.pngpert.png,0
NT0Obz2f.pngpert.png,0
gqCFHAXo.pngpert.png,2
Bu5MHrxy.pngpert.png,1
rDm6LGnZ.pngpert.png,1
5iCxpsJ4.pngpert.png,2
8QX6mriq.pngpert.png,2
1Lq2U3iZ.pngpert.png,1
MHnewBqk.pngpert.png,1
ZlUsx87W.pngpert.png,2
i6TbJ0CU.pngpert.png,1
0aGT6gN7.pngpert.png,1
fhrx3JwZ.pngpert.png,2
4IBd8XDG.pngpert.png,2
WOl6d42B.pngpert.png,1
vUzCoe7F.pngpert.png,1
8a3p7qsd.pngpert.png,2
956yAIYx.pngpert.png,2
AbFWTD5p.pngpert.png,1
z9AWgsof.pngpert.png,2
1lqwaseW.pngpert.png,2
Hr4Efgw6.pngpert.png,1
pD2EzkZM.pngpert.png,2
U1VqLkf8.pngpert.png,2
eJTD2KLc.pngpert.png,1
MQiYm7K1.pngpert.png,0
T4HWcGwB.pngpert.png,2
wumtJlSd.pngpert.png,1
YA52zvfC.pngpert.png,1
x3aJkwb0.pngpert.png,1
M7Va8QHD.pngpert.png,0
QVtE1OaB.pngpert.png,2
oNkMtYfD.pngpert.png,0
I3XYBO6a.pngpert.png,2
TARIEP5Z.pngpert.png,1
IYvm8OpR.pngpert.png,0
NWJzpdaV.pngpert.png,2
2jKlH69x.pngpert.png,2
H1P7KcxA.pngpert.png,2
ORNrxkEb.pngpert.png,0
0qHaD517.pngpert.png,0
kbMNEID7.pngpert.png,1
5wsmGFSg.pngpert.png,1
DklCXZFv.pngpert.png,0
GRH8O4fy.pngpert.png,1
kivCIay9.pngpert.png,2
7MbsCE4L.pngpert.png,2
GVRbWftw.pngpert.png,0
6plXMxTh.pngpert.png,2
ZTzQvOFf.pngpert.png,2
GKElJzUA.pngpert.png,1
wES1CV0b.pngpert.png,1
WosmjyDp.pngpert.png,1
DRKCufNF.pngpert.png,0
KYwnVPL7.pngpert.png,1
UhaV3bsn.pngpert.png,2
Kgvfwk6x.pngpert.png,2
s3or2R84.pngpert.png,2
gkwsHriI.pngpert.png,2
ucOz057U.pngpert.png,2
7ISj1AcO.pngpert.png,1
1e78zE9s.pngpert.png,1
Y0gNzTRr.pngpert.png,1
Rzl6cuKd.pngpert.png,2
XMQvpeCU.pngpert.png,1
Ti5DsjlL.pngpert.png,2
FIqL5m6J.pngpert.png,1
fMdP6TIS.pngpert.png,2
mgjsflGT.pngpert.png,1
bslaPYjF.pngpert.png,0
8dbAnUWh.pngpert.png,1
